1, none, deep_aether:aerglow_forest, CREATURE, aether:phyg, 10, 3, 4
4011, nether, minecraft:soul_sand_valley, MONSTER, endermanoverhaul:soulsand_valley_enderman, 10, 1, 2
4012, nether, minecraft:soul_sand_valley, MONSTER, earthmobsmod:skeleton_wolf, 30, 2, 3
4013, nether, minecraft:soul_sand_valley, MONSTER, earthmobsmod:wither_skeleton_wolf, 20, 2, 3
4014, nether, minecraft:soul_sand_valley, MONSTER, minecraft:zombified_piglin, 10, 1, 4
4015, nether, minecraft:soul_sand_valley, CREATURE, forbidden_arcanus:lost_soul, 50, 1, 4
4016, nether, minecraft:soul_sand_valley, CREATURE, minecraft:strider, 50, 1, 2
4017, nether, minecraft:soul_sand_valley, CREATURE, quark:foxhound, 10, 1, 1
4018, nether, minecraft:soul_sand_valley, AMBIENT, mythicmounts:nightmare, 50, 2, 3
4019, nether, minecraft:soul_sand_valley, AMBIENT, mythicmounts:nightmare, 50, 2, 3
4020, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:soulsucker, 10, 1, 2
4021, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
4022, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
4023, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:glowdine, 10, 4, 6
4024, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 10, 1, 2
4025, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:wither_bonefish, 10, 1, 3
4026, nether, gardens_of_the_dead:soulblight_forest, MONSTER, minecraft:skeleton, 10, 5, 5
4027, nether, gardens_of_the_dead:soulblight_forest, MONSTER, minecraft:enderman, 5, 4, 4
4028, nether, gardens_of_the_dead:soulblight_forest, MONSTER, minecraft:zombified_piglin, 10, 2, 4
4029, nether, gardens_of_the_dead:soulblight_forest, MONSTER, minecraft:hoglin, 21, 3, 4
4030, nether, gardens_of_the_dead:soulblight_forest, MONSTER, minecraft:piglin, 10, 3, 4
4031, nether, gardens_of_the_dead:soulblight_forest, MONSTER, minecraft:ghast, 10, 4, 4
4032, nether, gardens_of_the_dead:soulblight_forest, CREATURE, minecraft:strider, 50, 1, 2
4033, nether, gardens_of_the_dead:soulblight_forest, CREATURE, quark:foxhound, 10, 1, 1
4034, nether, gardens_of_the_dead:soulblight_forest, AMBIENT, mythicmounts:netherbat, 50, 2, 4
4035, nether, gardens_of_the_dead:soulblight_forest, WATER_AMBIENT, netherdepthsupgrade:soulsucker, 10, 1, 2
4036, nether, gardens_of_the_dead:soulblight_forest, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
4037, nether, gardens_of_the_dead:soulblight_forest, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
4038, nether, gardens_of_the_dead:soulblight_forest, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 10, 1, 2
4039, jungle, minecraft:sparse_jungle, MONSTER, minecraft:spider, 50, 4, 4
4040, jungle, minecraft:sparse_jungle, MONSTER, minecraft:zombie, 50, 4, 4
4041, jungle, minecraft:sparse_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
4042, jungle, minecraft:sparse_jungle, MONSTER, minecraft:skeleton, 50, 4, 4
4043, jungle, minecraft:sparse_jungle, MONSTER, minecraft:slime, 50, 4, 4
4044, jungle, minecraft:sparse_jungle, MONSTER, minecraft:enderman, 5, 1, 4
4045, jungle, minecraft:sparse_jungle, MONSTER, minecraft:witch, 5, 1, 1
4046, jungle, minecraft:sparse_jungle, MONSTER, eidolon:zombie_brute, 50, 1, 3
4047, jungle, minecraft:sparse_jungle, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
4048, jungle, minecraft:sparse_jungle, MONSTER, creeperoverhaul:bamboo_creeper, 50, 2, 2
4049, jungle, minecraft:sparse_jungle, MONSTER, eidolon:wraith, 50, 1, 3
4050, jungle, minecraft:sparse_jungle, MONSTER, creeperoverhaul:jungle_creeper, 50, 2, 2
4051, jungle, minecraft:sparse_jungle, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
4052, jungle, minecraft:sparse_jungle, CREATURE, minecraft:sheep, 12, 4, 4
4053, jungle, minecraft:sparse_jungle, CREATURE, minecraft:pig, 10, 4, 4
4054, jungle, minecraft:sparse_jungle, CREATURE, minecraft:chicken, 10, 4, 4
4055, jungle, minecraft:sparse_jungle, CREATURE, minecraft:cow, 10, 4, 4
4056, jungle, minecraft:sparse_jungle, CREATURE, minecraft:chicken, 10, 4, 4
4057, jungle, minecraft:sparse_jungle, CREATURE, eidolon:slimy_slug, 10, 2, 3
4058, jungle, minecraft:sparse_jungle, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
4059, jungle, minecraft:sparse_jungle, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4060, jungle, minecraft:sparse_jungle, CREATURE, mythicmounts:courierbird, 20, 2, 4
4061, jungle, minecraft:sparse_jungle, CREATURE, unusualprehistory:barinasuchus, 10, 2, 4
4062, jungle, minecraft:sparse_jungle, CREATURE, unusualprehistory:majunga, 10, 1, 1
4063, jungle, minecraft:sparse_jungle, CREATURE, mythicmounts:firebird, 10, 1, 1
4064, jungle, minecraft:sparse_jungle, CREATURE, species:limpet, 10, 1, 1
4065, jungle, minecraft:sparse_jungle, CREATURE, minecraft:pig, 30, 1, 1
4066, jungle, minecraft:sparse_jungle, CREATURE, quark:stoneling, 10, 1, 1
4067, jungle, minecraft:sparse_jungle, CREATURE, mythicmounts:courierbird, 20, 2, 4
4068, jungle, minecraft:sparse_jungle, CREATURE, crittersandcompanions:red_panda, 20, 1, 2
4069, jungle, minecraft:sparse_jungle, CREATURE, crittersandcompanions:leaf_insect, 10, 1, 1
4070, jungle, minecraft:sparse_jungle, AMBIENT, minecraft:bat, 10, 8, 8
4071, jungle, minecraft:sparse_jungle, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
4072, jungle, minecraft:sparse_jungle, AMBIENT, mythicmounts:dragon, 10, 1, 1
4073, jungle, minecraft:sparse_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
4074, jungle, minecraft:sparse_jungle, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
4075, jungle, minecraft:sparse_jungle, rascals, friendsandfoes:rascal, 10, 1, 1
4076, jungle, regions_unexplored:sparse_rainforest, MONSTER, minecraft:ocelot, 10, 1, 1
4077, jungle, regions_unexplored:sparse_rainforest, MONSTER, minecraft:spider, 50, 4, 4
4078, jungle, regions_unexplored:sparse_rainforest, MONSTER, minecraft:zombie, 50, 4, 4
4079, jungle, regions_unexplored:sparse_rainforest, MONSTER, minecraft:zombie_villager, 10, 1, 1
4080, jungle, regions_unexplored:sparse_rainforest, MONSTER, minecraft:skeleton, 50, 4, 4
4081, jungle, regions_unexplored:sparse_rainforest, MONSTER, minecraft:slime, 50, 4, 4
4082, jungle, regions_unexplored:sparse_rainforest, MONSTER, minecraft:enderman, 5, 1, 4
4083, jungle, regions_unexplored:sparse_rainforest, MONSTER, minecraft:witch, 5, 1, 1
4084, jungle, regions_unexplored:sparse_rainforest, MONSTER, eidolon:zombie_brute, 50, 1, 3
4085, jungle, regions_unexplored:sparse_rainforest, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
4086, jungle, regions_unexplored:sparse_rainforest, MONSTER, creeperoverhaul:bamboo_creeper, 50, 2, 2
4087, jungle, regions_unexplored:sparse_rainforest, MONSTER, eidolon:wraith, 50, 1, 3
4088, jungle, regions_unexplored:sparse_rainforest, MONSTER, creeperoverhaul:jungle_creeper, 50, 2, 2
4089, jungle, regions_unexplored:sparse_rainforest, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
4090, jungle, regions_unexplored:sparse_rainforest, CREATURE, minecraft:sheep, 12, 4, 4
4091, jungle, regions_unexplored:sparse_rainforest, CREATURE, minecraft:pig, 10, 4, 4
4092, jungle, regions_unexplored:sparse_rainforest, CREATURE, minecraft:chicken, 10, 4, 4
4093, jungle, regions_unexplored:sparse_rainforest, CREATURE, minecraft:cow, 10, 4, 4
4094, jungle, regions_unexplored:sparse_rainforest, CREATURE, minecraft:chicken, 10, 4, 4
4095, jungle, regions_unexplored:sparse_rainforest, CREATURE, minecraft:parrot, 40, 1, 2
4096, jungle, regions_unexplored:sparse_rainforest, CREATURE, eidolon:slimy_slug, 10, 2, 3
4097, jungle, regions_unexplored:sparse_rainforest, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
4098, jungle, regions_unexplored:sparse_rainforest, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4099, jungle, regions_unexplored:sparse_rainforest, CREATURE, unusualprehistory:majunga, 10, 1, 1
4100, jungle, regions_unexplored:sparse_rainforest, CREATURE, mythicmounts:firebird, 10, 1, 1
4101, jungle, regions_unexplored:sparse_rainforest, CREATURE, minecraft:pig, 30, 1, 1
4102, jungle, regions_unexplored:sparse_rainforest, CREATURE, minecraft:panda, 50, 1, 2
4103, jungle, regions_unexplored:sparse_rainforest, CREATURE, quark:stoneling, 10, 1, 1
4104, jungle, regions_unexplored:sparse_rainforest, CREATURE, capybaramod:capybara, 30, 1, 3
4105, jungle, regions_unexplored:sparse_rainforest, CREATURE, mythicmounts:courierbird, 20, 2, 4
4106, jungle, regions_unexplored:sparse_rainforest, CREATURE, crittersandcompanions:red_panda, 20, 1, 2
4107, jungle, regions_unexplored:sparse_rainforest, CREATURE, crittersandcompanions:leaf_insect, 10, 1, 1
4108, jungle, regions_unexplored:sparse_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
4109, jungle, regions_unexplored:sparse_rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
4110, jungle, regions_unexplored:sparse_rainforest, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
4111, jungle, regions_unexplored:sparse_rainforest, rascals, friendsandfoes:rascal, 10, 1, 1
4112, taiga, regions_unexplored:sparse_redwoods, MONSTER, minecraft:spider, 50, 4, 4
4113, taiga, regions_unexplored:sparse_redwoods, MONSTER, minecraft:zombie, 50, 4, 4
4114, taiga, regions_unexplored:sparse_redwoods, MONSTER, minecraft:zombie_villager, 10, 1, 1
4115, taiga, regions_unexplored:sparse_redwoods, MONSTER, minecraft:skeleton, 50, 4, 4
4116, taiga, regions_unexplored:sparse_redwoods, MONSTER, minecraft:slime, 50, 4, 4
4117, taiga, regions_unexplored:sparse_redwoods, MONSTER, minecraft:enderman, 5, 1, 4
4118, taiga, regions_unexplored:sparse_redwoods, MONSTER, minecraft:witch, 5, 1, 1
4119, taiga, regions_unexplored:sparse_redwoods, MONSTER, eidolon:zombie_brute, 50, 1, 3
4120, taiga, regions_unexplored:sparse_redwoods, MONSTER, creeperoverhaul:spruce_creeper, 50, 2, 2
4121, taiga, regions_unexplored:sparse_redwoods, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
4122, taiga, regions_unexplored:sparse_redwoods, MONSTER, eidolon:wraith, 50, 1, 3
4123, taiga, regions_unexplored:sparse_redwoods, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
4124, taiga, regions_unexplored:sparse_redwoods, CREATURE, minecraft:sheep, 12, 4, 4
4125, taiga, regions_unexplored:sparse_redwoods, CREATURE, minecraft:pig, 10, 4, 4
4126, taiga, regions_unexplored:sparse_redwoods, CREATURE, minecraft:chicken, 10, 4, 4
4127, taiga, regions_unexplored:sparse_redwoods, CREATURE, minecraft:cow, 10, 4, 4
4128, taiga, regions_unexplored:sparse_redwoods, CREATURE, minecraft:wolf, 10, 4, 4
4129, taiga, regions_unexplored:sparse_redwoods, CREATURE, minecraft:rabbit, 10, 2, 3
4130, taiga, regions_unexplored:sparse_redwoods, CREATURE, minecraft:fox, 10, 2, 4
4131, taiga, regions_unexplored:sparse_redwoods, CREATURE, unusualprehistory:trike, 10, 3, 4
4132, taiga, regions_unexplored:sparse_redwoods, CREATURE, unusualprehistory:pachy, 10, 1, 2
4133, taiga, regions_unexplored:sparse_redwoods, CREATURE, unusualprehistory:rex, 10, 1, 1
4134, taiga, regions_unexplored:sparse_redwoods, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4135, taiga, regions_unexplored:sparse_redwoods, CREATURE, eidolon:slimy_slug, 10, 2, 3
4136, taiga, regions_unexplored:sparse_redwoods, CREATURE, minecraft:cow, 10, 2, 3
4137, taiga, regions_unexplored:sparse_redwoods, CREATURE, mythicmounts:firebird, 10, 1, 1
4138, taiga, regions_unexplored:sparse_redwoods, CREATURE, minecraft:pig, 30, 1, 1
4139, taiga, regions_unexplored:sparse_redwoods, CREATURE, quark:stoneling, 10, 1, 1
4140, taiga, regions_unexplored:sparse_redwoods, CREATURE, crittersandcompanions:shima_enaga, 20, 1, 2
4141, taiga, regions_unexplored:sparse_redwoods, AMBIENT, minecraft:bat, 10, 8, 8
4142, taiga, regions_unexplored:sparse_redwoods, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
4143, taiga, regions_unexplored:sparse_redwoods, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
4144, taiga, regions_unexplored:sparse_redwoods, rascals, friendsandfoes:rascal, 10, 1, 1
4145, none, regions_unexplored:spires, MONSTER, minecraft:spider, 50, 4, 4
4146, none, regions_unexplored:spires, MONSTER, minecraft:zombie, 50, 4, 4
4147, none, regions_unexplored:spires, MONSTER, minecraft:zombie_villager, 10, 1, 1
4148, none, regions_unexplored:spires, MONSTER, minecraft:skeleton, 20, 4, 4
4149, none, regions_unexplored:spires, MONSTER, minecraft:creeper, 50, 4, 4
4150, none, regions_unexplored:spires, MONSTER, minecraft:slime, 50, 4, 4
4151, none, regions_unexplored:spires, MONSTER, minecraft:enderman, 5, 1, 4
4152, none, regions_unexplored:spires, MONSTER, minecraft:witch, 5, 1, 1
4153, none, regions_unexplored:spires, MONSTER, minecraft:stray, 50, 4, 4
4154, none, regions_unexplored:spires, MONSTER, eidolon:zombie_brute, 50, 1, 3
4155, none, regions_unexplored:spires, MONSTER, eidolon:wraith, 50, 1, 3
4156, none, regions_unexplored:spires, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
4157, none, regions_unexplored:spires, CREATURE, minecraft:rabbit, 10, 2, 3
4158, none, regions_unexplored:spires, CREATURE, minecraft:polar_bear, 10, 1, 2
4159, none, regions_unexplored:spires, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4160, none, regions_unexplored:spires, CREATURE, mythicmounts:firebird, 10, 1, 1
4161, none, regions_unexplored:spires, CREATURE, minecraft:pig, 30, 1, 1
4162, none, regions_unexplored:spires, AMBIENT, minecraft:bat, 10, 8, 8
4163, none, regions_unexplored:spires, AMBIENT, mythicmounts:dragon, 10, 1, 1
4164, none, regions_unexplored:spires, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
4165, none, regions_unexplored:spires, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
4166, none, regions_unexplored:spires, rascals, friendsandfoes:rascal, 10, 1, 1
4167, savanna, regions_unexplored:steppe, MONSTER, minecraft:spider, 50, 4, 4
4168, savanna, regions_unexplored:steppe, MONSTER, minecraft:zombie, 19, 4, 4
4169, savanna, regions_unexplored:steppe, MONSTER, minecraft:zombie_villager, 10, 1, 1
4170, savanna, regions_unexplored:steppe, MONSTER, minecraft:skeleton, 50, 4, 4
4171, savanna, regions_unexplored:steppe, MONSTER, minecraft:slime, 50, 4, 4
4172, savanna, regions_unexplored:steppe, MONSTER, minecraft:witch, 5, 1, 1
4173, savanna, regions_unexplored:steppe, MONSTER, minecraft:husk, 50, 4, 4
4174, savanna, regions_unexplored:steppe, MONSTER, eidolon:zombie_brute, 50, 1, 3
4175, savanna, regions_unexplored:steppe, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
4176, savanna, regions_unexplored:steppe, MONSTER, eidolon:wraith, 50, 1, 3
4177, savanna, regions_unexplored:steppe, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
4178, savanna, regions_unexplored:steppe, MONSTER, endermanoverhaul:savanna_enderman, 10, 1, 4
4179, savanna, regions_unexplored:steppe, MONSTER, creeperoverhaul:savannah_creeper, 50, 2, 2
4180, savanna, regions_unexplored:steppe, CREATURE, minecraft:rabbit, 10, 2, 3
4181, savanna, regions_unexplored:steppe, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4182, savanna, regions_unexplored:steppe, CREATURE, unusualprehistory:anuro, 10, 2, 4
4183, savanna, regions_unexplored:steppe, CREATURE, species:roombug, 10, 1, 3
4184, savanna, regions_unexplored:steppe, CREATURE, minecraft:sheep, 10, 2, 3
4185, savanna, regions_unexplored:steppe, CREATURE, unusualprehistory:majunga, 10, 1, 1
4186, savanna, regions_unexplored:steppe, CREATURE, minecraft:cow, 10, 2, 3
4187, savanna, regions_unexplored:steppe, CREATURE, mythicmounts:firebird, 10, 1, 1
4188, savanna, regions_unexplored:steppe, CREATURE, minecraft:pig, 30, 1, 1
4189, savanna, regions_unexplored:steppe, CREATURE, unusualprehistory:brachi, 10, 3, 4
4190, savanna, regions_unexplored:steppe, CREATURE, quark:stoneling, 10, 1, 1
4191, savanna, regions_unexplored:steppe, AMBIENT, minecraft:bat, 10, 8, 8
4192, savanna, regions_unexplored:steppe, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
4193, savanna, regions_unexplored:steppe, AMBIENT, mythicmounts:dragon, 10, 1, 1
4194, savanna, regions_unexplored:steppe, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
4195, savanna, regions_unexplored:steppe, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
4196, savanna, regions_unexplored:steppe, rascals, friendsandfoes:rascal, 10, 1, 1
4197, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:spider, 50, 4, 4
4198, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:zombie, 50, 4, 4
4199, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
4200, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:skeleton, 50, 4, 4
4201, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:slime, 50, 4, 4
4202, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:enderman, 5, 1, 4
4203, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:witch, 5, 1, 1
4204, extreme_hills, minecraft:stony_peaks, MONSTER, eidolon:zombie_brute, 50, 1, 3
4205, extreme_hills, minecraft:stony_peaks, MONSTER, creeperoverhaul:hills_creeper, 50, 2, 2
4206, extreme_hills, minecraft:stony_peaks, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
4207, extreme_hills, minecraft:stony_peaks, MONSTER, eidolon:wraith, 50, 1, 3
4208, extreme_hills, minecraft:stony_peaks, MONSTER, earthmobsmod:bouldering_zombie, 20, 4, 4
4209, extreme_hills, minecraft:stony_peaks, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
4210, extreme_hills, minecraft:stony_peaks, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4211, extreme_hills, minecraft:stony_peaks, CREATURE, unusualprehistory:smilodon, 10, 2, 4
4212, extreme_hills, minecraft:stony_peaks, CREATURE, minecraft:sheep, 10, 2, 3
4213, extreme_hills, minecraft:stony_peaks, CREATURE, mythicmounts:firebird, 10, 1, 1
4214, extreme_hills, minecraft:stony_peaks, CREATURE, species:limpet, 10, 1, 1
4215, extreme_hills, minecraft:stony_peaks, CREATURE, earthmobsmod:horned_sheep, 10, 3, 6
4216, extreme_hills, minecraft:stony_peaks, CREATURE, minecraft:pig, 30, 1, 1
4217, extreme_hills, minecraft:stony_peaks, CREATURE, quark:stoneling, 10, 1, 1
4218, extreme_hills, minecraft:stony_peaks, CREATURE, mythicmounts:griffon, 10, 1, 1
4219, extreme_hills, minecraft:stony_peaks, AMBIENT, minecraft:bat, 10, 8, 8
4220, extreme_hills, minecraft:stony_peaks, AMBIENT, mythicmounts:dragon, 10, 1, 1
4221, extreme_hills, minecraft:stony_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
4222, extreme_hills, minecraft:stony_peaks, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
4223, extreme_hills, minecraft:stony_peaks, rascals, friendsandfoes:rascal, 10, 1, 1
4224, none, minecraft:stony_shore, MONSTER, minecraft:spider, 50, 4, 4
4225, none, minecraft:stony_shore, MONSTER, minecraft:zombie, 50, 4, 4
4226, none, minecraft:stony_shore, MONSTER, minecraft:zombie_villager, 10, 1, 1
4227, none, minecraft:stony_shore, MONSTER, minecraft:skeleton, 50, 4, 4
4228, none, minecraft:stony_shore, MONSTER, minecraft:creeper, 50, 4, 4
4229, none, minecraft:stony_shore, MONSTER, minecraft:slime, 50, 4, 4
4230, none, minecraft:stony_shore, MONSTER, minecraft:enderman, 5, 1, 4
4231, none, minecraft:stony_shore, MONSTER, minecraft:witch, 5, 1, 1
4232, none, minecraft:stony_shore, MONSTER, eidolon:zombie_brute, 50, 1, 3
4233, none, minecraft:stony_shore, MONSTER, eidolon:wraith, 50, 1, 3
4234, none, minecraft:stony_shore, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
4235, none, minecraft:stony_shore, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4236, none, minecraft:stony_shore, CREATURE, mythicmounts:firebird, 10, 1, 1
4237, none, minecraft:stony_shore, CREATURE, minecraft:pig, 30, 1, 1
4238, none, minecraft:stony_shore, AMBIENT, minecraft:bat, 10, 8, 8
4239, none, minecraft:stony_shore, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
4240, none, minecraft:stony_shore, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
4241, none, minecraft:stony_shore, WATER_AMBIENT, crabbersdelight:crab, 30, 1, 1
4242, none, minecraft:stony_shore, rascals, friendsandfoes:rascal, 10, 1, 1
4243, none, mysticsbiomes:strawberry_fields, MONSTER, minecraft:spider, 50, 4, 4
4244, none, mysticsbiomes:strawberry_fields, MONSTER, minecraft:zombie, 50, 4, 4
4245, none, mysticsbiomes:strawberry_fields, MONSTER, minecraft:zombie_villager, 10, 1, 1
4246, none, mysticsbiomes:strawberry_fields, MONSTER, minecraft:skeleton, 50, 4, 4
4247, none, mysticsbiomes:strawberry_fields, MONSTER, minecraft:creeper, 50, 4, 4
4248, none, mysticsbiomes:strawberry_fields, MONSTER, minecraft:slime, 50, 4, 4
4249, none, mysticsbiomes:strawberry_fields, MONSTER, minecraft:witch, 5, 1, 1
4250, none, mysticsbiomes:strawberry_fields, CREATURE, mysticsbiomes:strawberry_cow, 16, 2, 4
4251, none, mysticsbiomes:strawberry_fields, CREATURE, minecraft:rabbit, 10, 2, 3
4252, none, mysticsbiomes:strawberry_fields, CREATURE, eidolon:slimy_slug, 10, 2, 3
4253, none, mysticsbiomes:strawberry_fields, CREATURE, unusualprehistory:mammoth, 10, 3, 4
4254, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:morpho, 10, 1, 2
4255, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:forester, 10, 1, 2
4256, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:common, 10, 1, 2
4257, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:emperor, 10, 1, 2
4258, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:hairstreak, 10, 1, 2
4259, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:rainbow, 10, 1, 2
4260, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:heath, 10, 1, 2
4261, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:glasswing, 10, 1, 2
4262, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:chalkhill, 10, 1, 2
4263, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:swallowtail, 10, 1, 2
4264, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:monarch, 10, 1, 2
4265, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:cabbage, 10, 1, 2
4266, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:admiral, 10, 1, 2
4267, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:longwing, 10, 1, 2
4268, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:clipper, 10, 1, 2
4269, none, mysticsbiomes:strawberry_fields, CREATURE, butterflies:buckeye, 10, 1, 2
4270, none, mysticsbiomes:strawberry_fields, AMBIENT, minecraft:bat, 10, 8, 8
4271, none, mysticsbiomes:strawberry_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
4272, none, the_bumblezone:sugar_water_floor, MONSTER, minecraft:slime, 20, 1, 1
4273, none, the_bumblezone:sugar_water_floor, MONSTER, minecraft:enderman, 5, 1, 1
4274, none, the_bumblezone:sugar_water_floor, MONSTER, minecraft:phantom, 10, 1, 1
4275, none, the_bumblezone:sugar_water_floor, CREATURE, minecraft:bee, 50, 4, 8
4276, none, the_bumblezone:sugar_water_floor, CREATURE, the_bumblezone:honey_slime, 20, 1, 3
4277, none, the_bumblezone:sugar_water_floor, CREATURE, the_bumblezone:beehemoth, 10, 1, 1
4278, none, the_bumblezone:sugar_water_floor, CREATURE, the_bumblezone:variant_bee, 10, 1, 2
4279, none, minecraft:sunflower_plains, MONSTER, minecraft:spider, 50, 4, 4
4280, none, minecraft:sunflower_plains, MONSTER, minecraft:zombie, 50, 4, 4
4281, none, minecraft:sunflower_plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
4282, none, minecraft:sunflower_plains, MONSTER, minecraft:skeleton, 50, 4, 4
4283, none, minecraft:sunflower_plains, MONSTER, minecraft:creeper, 50, 4, 4
4284, none, minecraft:sunflower_plains, MONSTER, minecraft:slime, 50, 4, 4
4285, none, minecraft:sunflower_plains, MONSTER, minecraft:witch, 5, 1, 1
4286, none, minecraft:sunflower_plains, MONSTER, eidolon:zombie_brute, 50, 1, 3
4287, none, minecraft:sunflower_plains, MONSTER, endermanoverhaul:flower_fields_enderman, 10, 1, 4
4288, none, minecraft:sunflower_plains, MONSTER, eidolon:wraith, 50, 1, 3
4289, none, minecraft:sunflower_plains, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
4290, none, minecraft:sunflower_plains, CREATURE, minecraft:sheep, 12, 4, 4
4291, none, minecraft:sunflower_plains, CREATURE, minecraft:pig, 10, 4, 4
4292, none, minecraft:sunflower_plains, CREATURE, minecraft:chicken, 10, 4, 4
4293, none, minecraft:sunflower_plains, CREATURE, minecraft:cow, 10, 4, 4
4294, none, minecraft:sunflower_plains, CREATURE, minecraft:horse, 10, 2, 6
4295, none, minecraft:sunflower_plains, CREATURE, minecraft:donkey, 10, 1, 3
4296, none, minecraft:sunflower_plains, CREATURE, spawn:hamster, 50, 1, 4
4297, none, minecraft:sunflower_plains, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4298, none, minecraft:sunflower_plains, CREATURE, friendsandfoes:moobloom, 10, 2, 4
4299, none, minecraft:sunflower_plains, CREATURE, mythicmounts:firebird, 10, 1, 1
4300, none, minecraft:sunflower_plains, CREATURE, species:limpet, 10, 1, 1
4301, none, minecraft:sunflower_plains, CREATURE, earthmobsmod:fancy_chicken, 10, 3, 6
4302, none, minecraft:sunflower_plains, CREATURE, earthmobsmod:duck, 10, 3, 6
4303, none, minecraft:sunflower_plains, CREATURE, earthmobsmod:albino_cow, 10, 3, 6
